#vtu   mu0 Hext(T)       J.h(T)      Jx(T)      Jy(T)      Jz(T)    e(J/m3) e_ms(J/m3) e_ex(J/m3) e_an(J/m3) e_ze(J/m3)
000 -2.396590e-02 -9.83896e-01 -1.589e-02 -9.838e-01  2.650e-04 -1.365e+04  5.053e+03  5.740e+01  0.000e+00 -1.876e+04
000 -2.391590e-02 -9.83896e-01 -1.589e-02 -9.838e-01  2.650e-04 -1.361e+04  5.053e+03  5.740e+01  0.000e+00 -1.873e+04
000 -2.386590e-02 -9.83598e-01 -1.597e-02 -9.835e-01  2.635e-04 -1.358e+04  5.047e+03  5.786e+01  0.000e+00 -1.868e+04
000 -2.381590e-02 -9.83598e-01 -1.597e-02 -9.835e-01  2.635e-04 -1.354e+04  5.047e+03  5.786e+01  0.000e+00 -1.864e+04
000 -2.376590e-02 -9.83598e-01 -1.597e-02 -9.835e-01  2.635e-04 -1.350e+04  5.047e+03  5.786e+01  0.000e+00 -1.860e+04
000 -2.371590e-02 -9.83320e-01 -1.605e-02 -9.832e-01  2.629e-04 -1.346e+04  5.041e+03  5.831e+01  0.000e+00 -1.856e+04
000 -2.366590e-02 -9.83320e-01 -1.605e-02 -9.832e-01  2.629e-04 -1.342e+04  5.041e+03  5.831e+01  0.000e+00 -1.852e+04
000 -2.361590e-02 -9.83320e-01 -1.605e-02 -9.832e-01  2.629e-04 -1.338e+04  5.041e+03  5.831e+01  0.000e+00 -1.848e+04
000 -2.356590e-02 -9.83079e-01 -1.611e-02 -9.830e-01  2.626e-04 -1.334e+04  5.036e+03  5.865e+01  0.000e+00 -1.844e+04
000 -2.351590e-02 -9.83079e-01 -1.611e-02 -9.830e-01  2.626e-04 -1.330e+04  5.036e+03  5.865e+01  0.000e+00 -1.840e+04
000 -2.346590e-02 -9.82835e-01 -1.619e-02 -9.827e-01  2.634e-04 -1.326e+04  5.031e+03  5.894e+01  0.000e+00 -1.835e+04
000 -2.341590e-02 -9.82835e-01 -1.619e-02 -9.827e-01  2.634e-04 -1.322e+04  5.031e+03  5.894e+01  0.000e+00 -1.831e+04
000 -2.336590e-02 -9.82680e-01 -1.624e-02 -9.826e-01  2.630e-04 -1.318e+04  5.028e+03  5.919e+01  0.000e+00 -1.827e+04
000 -2.331590e-02 -9.82680e-01 -1.624e-02 -9.826e-01  2.630e-04 -1.315e+04  5.028e+03  5.919e+01  0.000e+00 -1.823e+04
000 -2.326590e-02 -9.82456e-01 -1.631e-02 -9.823e-01  2.621e-04 -1.311e+04  5.024e+03  5.949e+01  0.000e+00 -1.819e+04
000 -2.321590e-02 -9.82456e-01 -1.631e-02 -9.823e-01  2.621e-04 -1.307e+04  5.024e+03  5.949e+01  0.000e+00 -1.815e+04
000 -2.316590e-02 -9.82456e-01 -1.631e-02 -9.823e-01  2.621e-04 -1.303e+04  5.024e+03  5.949e+01  0.000e+00 -1.811e+04
000 -2.311590e-02 -9.82175e-01 -1.639e-02 -9.821e-01  2.615e-04 -1.299e+04  5.018e+03  5.991e+01  0.000e+00 -1.807e+04
000 -2.306590e-02 -9.82175e-01 -1.639e-02 -9.821e-01  2.615e-04 -1.295e+04  5.018e+03  5.991e+01  0.000e+00 -1.803e+04
